시도명,시군구명,도로명(가로)명,설치위치,설치지점,쓰레기통 종류,관리기관명,관리기관전화번호,데이터기준일자
서울특별시,강남구,강남대로,역삼동 837,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,역삼동 826-22,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,역삼동 826-22,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,역삼동 826-20,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,역삼동 826-20,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,강남역 2번출구 앞,지하철역 입구, 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,강남대로,강남역 2번출구 앞,지하철역 입구, 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,강남역 1번출구 앞,지하철역 입구, 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,강남역 1번출구 앞,지하철역 입구, 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 캠브리지빌딩 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 캠브리지빌딩 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 735,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 735,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼역 3번출구 앞,지하철역 입구, 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼역 3번출구 앞,지하철역 입구, 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 718-2,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 718-2,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 706-1,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 706-1,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 선릉역 4번출구 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,역삼동 선릉역 4번출구 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 선릉역 1번출구 방면,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 선릉역 1번출구 방면,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 890-6,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 890-6,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동944-1,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동944-1,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동945-2,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동945-2,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 997-4,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 997-4,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 998,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 998,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,삼성역 1번출구앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,삼성역 1번출구앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,432 DB금융센터빌딩,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,432 DB금융센터빌딩,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 892 포스코빌딩,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 892 포스코빌딩,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 892 포스코빌딩,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,대치동 892 포스코빌딩,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,504 해성1빌딩,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,504 해성1빌딩,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,510 루첸타워,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,510 루첸타워,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,518 섬유센터빌딩,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,테헤란로,518 섬유센터빌딩,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,역삼로,대치동 961,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,역삼로,대치동 961,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,역삼로,대치동 966-5,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,역삼로,대치동 966-5,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,역삼로,역삼동 개나리sk뷰아파트상가,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,역삼로,역삼동 개나리sk뷰아파트상가,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 986-6,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 986-6,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 941-20,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 941-20,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 939-21,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 939-21,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 938-23,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 938-23,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 1024-4,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 1024-4,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 1022-1,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 1022-1,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 1021-8,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 1021-8,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 989-1,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 989-1,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 990-1,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동 990-1,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 한티역 7번출구 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 한티역 7번출구 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 래미안그레이트아파트,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 래미안그레이트아파트,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 785-15,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 785-15,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 788-32,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 788-32,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 799-21,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 799-21,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 839-17,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,역삼동 839-17,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,도곡동 943-2,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,도곡동 943-2,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,도곡동 545-7,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,도곡동 545-7,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,도곡동 543-5,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,도곡동 543-5,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,도곡동 래미안그레이트아파트,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,도곡동 래미안그레이트아파트,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동940-3 다이소매장앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,도곡로,대치동940-3 다이소매장앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 은마아파트 2동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 은마아파트 2동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 605,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 605,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 629,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 629,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 651,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 651,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 도곡역 2번출구,지하철역 입구, 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 도곡역 2번출구,지하철역 입구, 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 그랑프리상가,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 그랑프리상가,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치역 7번출구,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치역 7번출구,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 미도아파트 201동 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 미도아파트 201동 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 학여울역 1번출구 앞,지하철역 입구, 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,대치동 학여울역 1번출구 앞,지하철역 입구, 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 숙명여고 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 숙명여고 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 매봉역 2번출구 앞,지하철역 입구, 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 매봉역 2번출구 앞,지하철역 입구, 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 180-13,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 180-13,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 411-20,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 411-20,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 463,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 463,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 개포한신아파트 앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡동 개포한신아파트 앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡역 4번출구 앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,도곡역 4번출구 앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,개포1.2차 우성아파트 9동앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,남부순환로,개포1.2차 우성아파트 9동앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 1009-5,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 1009-5,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 1008-3,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 1008-3,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 1007,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 1007,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 1001,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 1001,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 995-9,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 995-9,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 946-11,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 946-11,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 947-7,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 947-7,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 949-11,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 949-11,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 983-8,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 983-8,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 984-4,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 984-4,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 984-6,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 984-6,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 50-8,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 50-8,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 쌍용아파트,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 쌍용아파트,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 우성아파트,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 우성아파트,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 993-2,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 993-2,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 994-16,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 994-16,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 은마아파트 정상어학원 앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 은마아파트 정상어학원 앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 은마아파트 강남나무병원 앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 은마아파트 강남나무병원 앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 994-8,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 994-8,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 994-10 스타벅스 앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,대치동 994-10 스타벅스 앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,은마아파트 1동앞,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,영동대로,은마아파트 1동앞,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 은마아파트 상가앞,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 은마아파트 상가앞,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 1020,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 1020,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 988-14,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 988-14,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 974-1,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 974-1,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 962-21,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 962-21,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 960-4,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 960-4,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 957-13,도로변(횡단보도 포함), 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 957-13,도로변(횡단보도 포함), 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 903-29,"정류소(버스, 택시 등)", 일반쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
서울특별시,강남구,삼성로,대치동 903-29,"정류소(버스, 택시 등)", 재활용쓰레기,서울특별시 강남구청,02-3423-5973,2020-06-30
